station_id,station_name,date,datatype,value,attributes
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1939-02-22T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1939-02-23T00:00:00,SNOW,0.1,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1939-02-24T00:00:00,SNOW,0.9,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1939-02-25T00:00:00,SNOW,0.9,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1939-02-26T00:00:00,SNOW,0.1,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1939-02-27T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1939-02-28T00:00:00,SNOW,0.3,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-01T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-02T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-03T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-04T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-05T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-06T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-07T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-08T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-09T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-10T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-11T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-12T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-13T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-14T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-15T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-16T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-17T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-18T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-19T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-20T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-21T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-22T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-23T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-24T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-25T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-26T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-27T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-28T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-29T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-30T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-10-31T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-01T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-02T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-03T00:00:00,SNOW,2.8,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-04T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-05T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-06T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-07T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-08T00:00:00,SNOW,0.7,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-09T00:00:00,SNOW,0.8,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-10T00:00:00,SNOW,0.3,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-11T00:00:00,SNOW,1.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-12T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-13T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-14T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-15T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-16T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-17T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-18T00:00:00,SNOW,0.7,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-19T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-20T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-21T00:00:00,SNOW,4.1,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-22T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-23T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-24T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-25T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-26T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-27T00:00:00,SNOW,0.4,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-28T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-29T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-11-30T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-01T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-02T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-03T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-04T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-05T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-06T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-07T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-08T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-09T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-10T00:00:00,SNOW,0.6,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-11T00:00:00,SNOW,0.9,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-12T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-13T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-14T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-15T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-16T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-17T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-18T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-19T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-20T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-21T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-22T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-23T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-24T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-25T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-26T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-27T00:00:00,SNOW,1.1,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-28T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-29T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-30T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1940-12-31T00:00:00,SNOW,0.1,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-01T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-02T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-03T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-04T00:00:00,SNOW,0.6,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-05T00:00:00,SNOW,0.6,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-06T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-07T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-08T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-09T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-10T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-11T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-12T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-13T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-14T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-15T00:00:00,SNOW,0.1,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-16T00:00:00,SNOW,0.1,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-17T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-18T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-19T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-20T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-21T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-22T00:00:00,SNOW,0.1,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-23T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-24T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-25T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-26T00:00:00,SNOW,0.1,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-27T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-28T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-29T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-30T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-01-31T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-01T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-02T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-03T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-04T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-05T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-06T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-07T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-08T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-09T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-10T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-11T00:00:00,SNOW,0.3,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-12T00:00:00,SNOW,0.5,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-13T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-14T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-15T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-16T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-17T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-18T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-19T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-20T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-21T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-22T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-23T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-24T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-25T00:00:00,SNOW,2.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-26T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-27T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-02-28T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-01T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-02T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-03T00:00:00,SNOW,0.3,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-04T00:00:00,SNOW,1.7,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-05T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-06T00:00:00,SNOW,0.3,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-07T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-08T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-09T00:00:00,SNOW,0.8,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-10T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-11T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-12T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-13T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-14T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-15T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-16T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-17T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-18T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-19T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-20T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-21T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-22T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-23T00:00:00,SNOW,0.2,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-24T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-25T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-26T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-27T00:00:00,SNOW,0.2,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-28T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-29T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-30T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-03-31T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-01T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-02T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-03T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-04T00:00:00,SNOW,3.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-05T00:00:00,SNOW,1.9,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-06T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-07T00:00:00,SNOW,0.0,"T,,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-08T00:00:00,SNOW,1.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-09T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-10T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-11T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-12T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-13T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-14T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-15T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-16T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-17T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-18T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-19T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-20T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-21T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-22T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-23T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-24T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-25T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-26T00:00:00,SNOW,0.0,",,0,"
GHCND:USW00024135,"BUTTE BERT MOONEY AIRPORT, MT US",1941-10-27T00:00:00,SNOW,0.0,",,0,"
